post_id,from_name,from_id,message,post_type,created_time,created_updated
304981108326_309537545760476,"Priyesh Mishra",100000200516227,"http://www.facebook.com/Coffecians
plz like this page 
its vry imp plz like plz plz....",link,2012-02-11T15:15:03+0000,2012-02-11T15:15:03+0000
304981108326_184269045011922,"Jen DiOrio",885525371,,link,2012-02-11T15:03:16+0000,2012-02-11T15:03:16+0000
304981108326_325794574125022,"Grobanites for President Obama",154142984621301,,photo,2012-02-11T14:15:53+0000,2012-02-11T14:15:53+0000
304981108326_178647148905426,"Joseph Cautilli",100001512333750,"http://money.cnn.com/2012/02/09/real_estate/mortgage_settlement/index.htm?iid=A_PF_News   ",link,2012-02-11T06:31:52+0000,2012-02-11T06:31:52+0000
304981108326_295535113841282,"Joseph Cautilli",100001512333750,http://money.cnn.com/2012/02/10/real_estate/short_sale_incentives/index.htm,link,2012-02-11T06:09:45+0000,2012-02-11T06:09:45+0000
304981108326_162584733857477,"Barry Brookens",1473722786,,video,2012-02-11T05:48:05+0000,2012-02-11T05:48:05+0000
304981108326_305645656160114,"Barry Brookens",1473722786,,video,2012-02-11T05:47:37+0000,2012-02-11T05:47:37+0000
304981108326_10150792040958327,"William Steven Green",1346402865,"""Coffee Party Movement""  I like it!  kinda like a nice warm cup of WAKE THE HELL UP AMERICA!!!!",status,2012-02-11T05:38:55+0000,2012-02-11T05:38:55+0000
304981108326_105691222888187,"Ed Tallerico",1040203211,"While some of my more liberal friends might object to the Coal industry, I personally have worked in the coal mines and respect the work these men and women do. I look at fossil fuels and Alternative energy with the same set of eyes and will never understand why there isn't room for both!!",video,2012-02-11T05:34:13+0000,2012-02-11T05:34:13+0000
304981108326_293906494007585,"Lynda Park",569646892,"""Bartlett argues that right-wing tax policies — pushed in part by Grover Norquist and Tea Party activists — are destroying the country’s economic foundation.""",link,2012-02-11T02:32:17+0000,2012-02-11T02:32:17+0000
304981108326_10150791630293327,"Jody Stewart",100000237793525,"I like much of this movement.  Check it out.",status,2012-02-11T01:50:40+0000,2012-02-11T01:50:40+0000
304981108326_244999008912220,"Join the Coffee Party Movement",304981108326,"""Throughout the world, we are at a crisis point as to defining the rights and obligations of the members of a nation-state."" -  Eric Garland, a futurist and strategic analyst, is the author of Future Inc: How Businesses Anticipate and Profit from What's Next and How to Predict the Future...and WIN!",link,2012-02-11T01:16:13+0000,2012-02-11T16:26:30+0000
304981108326_321309541237808,"Jami Reed",1464553816,,link,2012-02-11T01:13:14+0000,2012-02-11T01:13:14+0000
304981108326_228611977230201,"Bob Smith",1565051405,http://www.pslweb.org/liberationnews/news/us-has-5000-janitors-with.html?fb_ref=.TzWk44pFyBk.like&fb_source=home_oneline,link,2012-02-10T23:44:41+0000,2012-02-10T23:44:41+0000
304981108326_10150791146388327,"Robert Rominger",100001549726944,"The verse I believe Katharine Lee Bates would have added if she heard Mitt Romney sing America the Beautiful:

O beautiful for safety nets
Though holes prevail, for sure,
That let the rich in most respects
Deny the blighted poor!
America! America!
God shed grace equally,
But take the sting of those who sing
In bitter irony!",status,2012-02-10T22:08:10+0000,2012-02-10T22:08:10+0000
304981108326_105829389546633,"Peggy Wireman",1121262096,"I did a radio interview on America as a Meritocracy.
link. http://webtalkradio.net/shows/finding-your-supreme-power on 2/6 after a week look in archives",link,2012-02-10T21:57:46+0000,2012-02-10T21:57:46+0000
304981108326_318409064877444,"Michael Sidky Ph D",1285675443,,video,2012-02-10T21:35:33+0000,2012-02-10T21:35:33+0000
304981108326_372214669457241,"Phil Gold",697923908,,link,2012-02-10T21:32:25+0000,2012-02-10T21:32:25+0000
304981108326_268690693199759,"Larry Munoz",100000531446743,"CONSERVATIVE CONFERENCE UNDERWAY NOW...these aer the things that make conservatives proud.
http://thenewcivilrightsmovement.com/for-10-at-cpac-you-can-own-this-tee-shirt-of-a-us-soldier-peeing-on-a-dead-arab/news/2012/02/10/34561",link,2012-02-10T21:24:42+0000,2012-02-10T21:24:42+0000
304981108326_2631850675762,"Stephen Miller",1240233832,"I thought this would be a good post on the Coffee Party wall.

Pop quiz!!! Category: Fiscal History.

This graph shows the percentage change in the federal budget deficit for the first 35 months (beginning in March of the presidential term in each case) of two modern era presidencies. Identify the presidents.",photo,2012-02-10T21:14:20+0000,2012-02-10T21:14:20+0000
304981108326_10150791011273327,"Join the Coffee Party Movement",304981108326,"Mr. Romney, do you know how I see the ""entitlement"" problem? How the big banks felt entitled to bailouts in 2008 and continue to socialize the risks and privatize the profits. How big businesses and the super rich feel entitled to all that wealth and power regardless of the damage that they do to the overall economy and the environment. The entitlement problem is with big businesses and the super wealthy, not the middle class and definitely not the poor. - Annabel Park",status,2012-02-10T21:11:09+0000,2012-02-10T21:11:09+0000
304981108326_290647000998716,"Grobanites for President Obama",154142984621301,,photo,2012-02-10T21:06:34+0000,2012-02-10T21:06:34+0000
304981108326_296553170398680,"Linda Cook",1426283381,"I think this is something we should support.  Allowing all mail to go by private companies is a bad idea.  Governments run for the people should have their own mail system.  Something is fishy here.  ",link,2012-02-10T18:58:20+0000,2012-02-10T18:58:20+0000
304981108326_369164579763038,"Join the Coffee Party Movement",304981108326,"And, no matter how capable, and no matter how powerful this elite group of corporate bosses has come to be, they should not be allowed to include our retirement savings and our investments in their secret political war chests.",link,2012-02-10T18:43:13+0000,2012-02-10T18:43:13+0000
304981108326_242397099175383,"Joseph Cautilli",100001512333750,"Take a poll of your feelings on specific gov agencies:
http://www.sanders.senate.gov/polls/index.cfm?uid=c47d173f-52b0-4849-aeff-b02776064299   ",link,2012-02-10T18:02:27+0000,2012-02-10T18:02:27+0000
304981108326_296219430432924,"Ed Tallerico",1040203211,"How do women feel about their role in Religion??",photo,2012-02-10T17:42:14+0000,2012-02-10T17:42:14+0000
304981108326_166559263455881,"Lynda Park",569646892,"""'Clearly it is more difficult to enforce the ban on foreign spending when the source of the money is not publicly disclosed,' said Trevor Potter, head of the Campaign Legal Center and former chairman of the Federal Elections Commission. Potter is the attorney advising television comedian Stephen Colbert, who set up his own super PAC to illustrate absurdities of how money affects U.S. elections.""",link,2012-02-10T14:47:18+0000,2012-02-10T14:47:18+0000
304981108326_347848168569239,"Lynda Park",569646892,"Wow, only 9 percent of Romney's 2011 contributions came from small donors.  9%!  Yikes.",link,2012-02-10T14:45:15+0000,2012-02-10T14:53:00+0000
304981108326_106680722790111,"Join the Coffee Party Movement",304981108326,"In this round of We the People vs. Wall Street Banks... 
 ""The government’s $25 billion settlement Thursday with banks over fraudulent foreclosure practices begins a long-promised reckoning with the financial industry over its role in the worst economic crisis since the Great Depression.  ...The officials who crafted Thursday’s settlement were careful to leave the door open to a wide range of future litigation, despite efforts by banks to shield themselves from such legal actions.""  —The Washington Post",link,2012-02-10T14:20:58+0000,2012-02-10T14:20:58+0000
304981108326_109432402515386,"Keegan Fife VerBurg",100003458801864,,photo,2012-02-10T12:50:21+0000,2012-02-10T12:50:21+0000
304981108326_109432322515394,"Keegan Fife VerBurg",100003458801864,,photo,2012-02-10T12:50:08+0000,2012-02-10T12:50:08+0000
304981108326_10150789357243327,"Les Subrick",100000132820849,"I am from Pittsburgh and I have to say Santorum is one evil turd! ",status,2012-02-10T08:05:58+0000,2012-02-10T08:05:58+0000
304981108326_10150789351288327,"Les Subrick",100000132820849,"This election is so crucial to so many democrats who are literally being raped by republican law which I call pontius Pilate law! You need to listen to the Ed Shultz show who tells the truth about the middle class! ",status,2012-02-10T08:02:08+0000,2012-02-10T08:02:08+0000
304981108326_10150789300798327,"Imran Mahmood",100003574473598,"Hi Coffee Lovers. Please help increase the fan following of this page by liking it http://www.facebook.com/pages/Coffee-Planet-Pakistan/365030936842367 ",status,2012-02-10T07:28:26+0000,2012-02-10T07:28:26+0000
304981108326_380954051921249,"Katie McClure",804823333,"This is such a awesome statement for this young man and I think fits with this sight.  Watch it and see if you agree and share.  ",video,2012-02-10T07:01:57+0000,2012-02-10T07:01:57+0000
304981108326_10150789238318327,"Les Subrick",100000132820849,"Recall Scott Walker! I support Wisconsin Workers! God bless them! ",status,2012-02-10T06:47:19+0000,2012-02-10T06:47:19+0000
304981108326_10150789237193327,"Les Subrick",100000132820849,"Pennsylvania Union Members may suffer under the right to act law where evil Corbett will turn it into non right to work law! ",status,2012-02-10T06:46:29+0000,2012-02-10T06:46:29+0000
304981108326_294962817225718,"Joseph Cautilli",100001512333750,"http://thehill.com/blogs/e2-wire/e2-wire/209851-overnight-energy       ",link,2012-02-10T05:15:14+0000,2012-02-10T05:15:14+0000
304981108326_328960797145804,"Joseph Cautilli",100001512333750,"http://thehill.com/homenews/house/209709-watchdog-group-files-ethics-complaint-against-gop-lawmaker-grimm ",link,2012-02-10T04:52:12+0000,2012-02-10T04:52:12+0000
304981108326_126829354106208,"Joseph Cautilli",100001512333750,"http://thehill.com/homenews/house/197341-rep-kings-fourth-muslim-american-radicalization-hearing-to-focus-on-military- ",link,2012-02-10T04:48:40+0000,2012-02-10T04:48:40+0000
304981108326_240370466046280,"Jeff Pass",1564205244,"Where you and I could all too easily be.   Without a public interested in labor protections, unions, and a government actually doing things to create jobs.  
Don't kid yourself.....In fact, its an American company doing the employing.......one you may even work for now.

http://www.dailymail.co.uk/news/article-2092277/Apple-Poor-working-conditions-inside-Chinese-factories-making-iPads.html
",link,2012-02-10T04:02:23+0000,2012-02-12T01:19:30+0000
304981108326_10150788835273327,"Elizabeth Couch Nordstrom",100000512850112,"A new group created in light of the myopic One Million Moms response to Ellen Degeneres being JCPenney's spokesperson: https://www.facebook.com/groups/OMEDFSJCP/. We have a ways to go to get to a million, but alas it is our voices that count.",status,2012-02-10T03:21:10+0000,2012-02-10T03:21:10+0000
304981108326_10150788803588327,"Virginia Mariposa Dale",598133329,"Yeah, I love progressive coffee!",status,2012-02-10T03:06:05+0000,2012-02-10T03:06:05+0000
304981108326_184540164983207,"Lynda Park",569646892,"The people in the Clinton administration - like Summers, Rubin - and Greenspan are hugely responsible for deregulating Wall St in the 90s.  It is really criminal.  They need to own up to it.",link,2012-02-10T02:12:20+0000,2012-02-10T02:12:20+0000
304981108326_326542644047798,"Join the Coffee Party Movement",304981108326,"""But what happens when countries emerge from developing status into mature economies and exploitative labor remains a prevalent strategy? America’s capitalist titans are not above mimicking some of China’s employment tactics; so how can we expect progressive policies to arise in countries as their economies strengthen? Certainly, rule of law is not enough, and neither is the so-called American Dream.""  Regina Joseph ",link,2012-02-10T01:07:31+0000,2012-02-11T22:32:00+0000
304981108326_225621074198157,"Tracie Mason Holton",1179890752,"I’m not a political or religious blogger. I’m a life coach and mental wellness advocate with a blog. Lately I’ve become so feed up with all the hate being spewed by the radical right that I couldn’t keep quiet any longer. This morning I wrote a post about it and I included information about your organization. THANK YOU, THANK YOU, THANK YOU for the work you are doing! ",link,2012-02-09T23:59:55+0000,2012-02-09T23:59:55+0000
304981108326_10150788242983327,"Jon Gross",1417405351,"Coffee Party officials... I am a dues paying member of this organization. I read all of the posts and try to stay on the up and up regarding all the information you disperse. I hear a lot of propaganda, but I have yet to hear anything about having a presidential candidate run for this party ticket in 2012. Will the coffee party have a convention or even be a part of a ticket? What is the plan to make this happen? ",status,2012-02-09T23:13:24+0000,2012-02-10T03:03:02+0000
304981108326_176971642405481,"Grobanites for President Obama",154142984621301,"We sometimes need a gentle reminder that WE also have obligations in this whole process. The President, as much as some people want to believe, is not entirely responsible for the outcome of anything. WE THE PEOPLE are also responsible. If we did not live in a democracy we would not be able to say that...but we do!! Sooooo, WE MUST MAKE OUR VOICES HEARD. If we are going to support President Obama...let's REALLY MEAN IT. Not only that, but I think most people would like to be able to say that they had something to do with what is good about America...that they made a contribution. FOOD FOR THOUGHT -- according to Facebook, it has 845 Million Active Users. And of that 845 Million, 153 MILLION are AMERICANS!! Wouldn't it be amazing if we could get the President's message to those people??!! There are a lot of undecided Voters out there...some Democrats...some Independents...and yes, even some Republicans. After all, look what the GOP has to offer. Laughable!! With a little effort, you just never know, we could help convince some of those Undecideds to Vote for our Amazing President Obama, or even get some converts too!! Social media, along with Internet Activism, is a VERY POWERFUL TOOL!! Let's definitely take advantage of this great opportunity that we have to effect PROGRESSIVE change. WE ALL REALLY CAN HELP IN THE PROCESS!! And Facebook has made it so simple for us. When you become a member on any Facebook page, the only effort you really need to make is to SHARE EVERYTHING that you think will help get President Obama re-elected. THAT is our main goal now...right? So SHARE ARTICLES, SHARE PHOTOS, SHARE A STATUS. And along with whatever it is that you are SHARING, make a comment telling your Friends to also SHARE. THAT is how we reach out and that is exactly what we should be doing. Let's go after those 153 MILLION AMERICANS! So here is the mantra...""SHARE SHARE SHARE""...for our President...for our future!! PUMPED UP, READY TO GO!! 
(Oh, and one more thing...PLEASE SHARE this post!! :D)",photo,2012-02-09T23:11:12+0000,2012-02-09T23:11:12+0000
304981108326_10150788033268327,"Meltus Dike",100001640390261,"The Catholic Church must be dreaming; the law suit brought by the Catholic Church regarding contraception against the federal government is a fairy tale. I am advocating to the federal government to prepare a counter suit that will make the Catholic Church pay from their nose as a lesson to all other churches who are buying time in politics as oppose to religion. ",status,2012-02-09T21:50:05+0000,2012-02-09T21:50:05+0000
304981108326_214180442011469,"Join the Coffee Party Movement",304981108326,"""What it means is that one person can affect the nominating process. I find it appalling."" - David Rosen, Veteran Democratic fundraiser 

""With so much at stake, we can't allow for two sets of rules in this election whereby the Republican nominee is the beneficiary of unlimited spending and Democrats unilaterally disarm."" - Jim Messina, campaign manager for Obama campaign",link,2012-02-09T21:12:04+0000,2012-02-09T21:12:04+0000
304981108326_10150787891613327,"George Mandell",538364326,"We're on board, we also need help. Do you know of any people that can help us fight right here in Connecticut.

My husband and I needed help and it looks like the government is just jerking us all off with a smile. Presdent Obama has crossed the line and has become nothing more than a Republican in Democrat clothing. The state Attorney Generals sold out it's ciitizens and President has now join......ed the system of the Super Pac way of collecting campaign funds only because, he claims, that he's the best alternative to the Republican contenders. We don't think so here and we are sure a lot of other Americans can see through him that he's in bed with the banks. We're seniors but if a all out rebellion is needed, we may not be able to be on the front lines but would be willing to help in some way. We need help here in Connecticut and if anyone would like to camp out on our front lawn to help us fight, we are ready. We strongly urge unions and other homeowners, taxpayers of the 99% to do the same. This government stinks and they openly and arrogantly do what the hell they want and do not listen to the 99% because the banks own them and the police. Your government will shoot you down like dogs if that's what they feel is what it takes to keep their butts safe and so they can continue to rule like the same tyrants that you hear them criticizing in other countries about violating human rights and free speech. Bullshit, we say.
Mrs. Ronni Mandell and I'm damn fed up and the bankers must be punished now by us in some major way as the government has given them a slap on the wrist and they are all laughing about it-politicians and bankers alike. 

Jefferson that from time to time, some patriot and tyrant blood has to be shed, we don't want bloodshed but if someone can come up with another way to achieve equality in this country, not including elections, because they are a flagrant joke and none of the candidates are worth a damn.

Hit me back if you wish to help us make our stand. We've been fighting for over a year now with no help from politicians and we won't lay down and play dead for any of these bastards. Pardon my French.

I hope God looks down on us and gives all of the 99% the strength and the courage to get our country back from the tyrants.",status,2012-02-09T21:01:55+0000,2012-02-09T21:01:55+0000
304981108326_367043289992046,"John Viall",100000818259692,"What happens when two teachers are accused of sexual abuse and the other 148 on staff are suspended?  It's just another example of fear taking over.",link,2012-02-09T20:15:47+0000,2012-02-09T20:15:47+0000
304981108326_293749737347443,"Ed Tallerico",1040203211,"I don't feel they should receive any gift of any kind regardless of value!! There should be a zero tolerance for gifts in kind as well!! At least it is a topic of conversation...couldn't be happier that they are working on this Bill!!",link,2012-02-09T20:03:42+0000,2012-02-10T04:25:57+0000
304981108326_10150787555698327,"Nescafe Uruguay",312759585431450,"Welcome to Nescafé Uruguay! Join us! http://www.facebook.com/nescafeuruguay?ref=tn_tnmn",status,2012-02-09T18:54:52+0000,2012-02-09T18:54:52+0000
304981108326_303589546356595,"Join the Coffee Party Movement",304981108326,"""Now, $26 billion is a lot of money but it's a drop in the bucket compared with the trillions of dollars of household wealth that's been lost since the bursting of the credit bubble in 2008. Furthermore, $2,000 is a small price to pay to homeowners who lost their homes in illegal foreclosures. The $20,000 mortgage modification is great, except the average deficit for underwater mortgages in America is $50,000.

In addition, the $20 billion isn't coming out of the banks' pockets; it's coming from investors and, ultimately, taxpayers."" - Aaron Task",link,2012-02-09T18:14:07+0000,2012-02-09T18:14:07+0000
304981108326_105260242930915,"Joseph Ascanio",19607018,,link,2012-02-09T16:40:09+0000,2012-02-09T16:40:09+0000
304981108326_356209841064612,"Join the Coffee Party Movement",304981108326," Lawrence Lessig will join us today at 2 PM ET (11 PT) to discuss his book  ""Republic, Lost: How Money Corrupts Congress–and a Plan to Stop It.""  We are connecting today's Coffee Party Book Club radio show with Saturday's Local Organizer Strategy call, and you are invited to both. 
To listen: http://ow.ly/8YgxJ  To call in: (646) 929-2495",link,2012-02-09T15:24:31+0000,2012-02-10T01:46:26+0000
304981108326_325710260800944,Kitchencat,209447099093928,www.kitchencat.com,photo,2012-02-09T12:37:23+0000,2012-02-09T12:37:23+0000
304981108326_369714383057332,"Ed Tallerico",1040203211,"US Postal Service picked up another advocate...",link,2012-02-09T09:18:14+0000,2012-02-09T09:18:14+0000
304981108326_225804127513726,"Joseph Cautilli",100001512333750,"http://finance.yahoo.com/news/holdout-states-lured-back-mortgage-deal-002546683.html  ",link,2012-02-09T04:41:40+0000,2012-02-09T04:41:40+0000
304981108326_247206398692915,"Teeluck Sooknarine",100000475051901,http://shockandaweonamerica.blogspot.com/2012/02/birth-control-looks-like-smaller-side.html,link,2012-02-09T04:07:07+0000,2012-02-09T04:07:07+0000
304981108326_183663355073565,"Lynda Park",569646892,"""But there’s a side to the plan that would raise taxes on the poorest 125 million Americans while tilting tax cuts further toward the rich.""",link,2012-02-09T03:33:59+0000,2012-02-09T04:18:57+0000
304981108326_303600886355790,"Mark Karlin",100000810053996,,link,2012-02-09T03:19:15+0000,2012-02-09T03:19:15+0000
304981108326_252073704869371,"Daniel Noe",100000705529696,"True incivility isn't just calling people names or criticizing them; it is prejudicially thinking the worst of them and jumping to conclusions.",link,2012-02-09T02:52:43+0000,2012-02-10T00:22:40+0000
304981108326_292780697448593,"Daniel Noe",100000705529696,"Lately, I've been getting tired of people of both parties characterizing the debate over gay marriage as ""freedom to marry"" versus ""regulated marriage."" It misses the point. I wanted to set the record straight. Perhaps if we understood each other better, we might find a lasting compromise - or at least scale back the incivility.",link,2012-02-09T02:49:10+0000,2012-02-09T02:49:10+0000
304981108326_322466237794842,"Join the Coffee Party Movement",304981108326,"“The energy issue is an essential component for our sustainable development to assure the wellbeing and progress of the current and future generations,” - Emilio Rappaccioli, Nicaragua’s minister of energy and mines.",link,2012-02-09T01:25:57+0000,2012-02-10T20:21:55+0000
304981108326_10150785428223327,"Pledge to Fire Walker",290133257715800,"PLEDGE TO FIRE WALKER PAGE: In the name of democracy, equality, dignity, justice, freedom and a better future for Wisconsin, by liking this page, I pledge to fire Scott Walker from the office of governor and Rebecca Kleefisch from the office of lieutnant governor as soon as possible and a recall election is held.",status,2012-02-09T01:10:28+0000,2012-02-09T01:10:28+0000
304981108326_332919813418893,"Ed Tallerico",1040203211,"First they try to kill the US Postal Service and now they want to end public transportation! These guys are not very bright, do they not realize they are elected by people??",link,2012-02-09T00:44:15+0000,2012-02-09T20:18:10+0000
304981108326_269102116496255,"Lynda Park",569646892,"""Currently, of the largest companies in America (those in the S&P 100), CEO pay has no correlation with either performance or market capitalisation.""",link,2012-02-09T00:00:55+0000,2012-02-09T00:26:48+0000
304981108326_10150785227038327,"Guerrilla News.",135882903183739,"LeftWingRadioStations
https://www.facebook.com/LeftWingRadioStation




WFTE Community Radio Whale Communicators Citizens United Against Citizens United Damascus Citizens for Sustainability Liberals Against Conservative Propaganda Catskill Citizens for Safe Energy On Common Ground Anti-Republican Crusaders Join the Coffee Party Movement Calling Out Plutocracy ",link,2012-02-08T23:44:31+0000,2012-02-08T23:44:31+0000
304981108326_215272171902500,"Join the Coffee Party Movement",304981108326,"“The executive branch has far stricter ethics standards than Congress does — and Congress has set these standards. The executive branch can’t steer contracts or work to businesses where family members work. They can’t even own stock in industries that they oversee, unlike Congress. It’s complete hypocrisy.” - Craig Holman of Public Citizen",link,2012-02-08T22:25:07+0000,2012-02-08T22:25:07+0000
304981108326_104711619658286,"Grobanites for President Obama",154142984621301,,photo,2012-02-08T22:17:51+0000,2012-02-08T22:17:51+0000
304981108326_280433862024219,"Kelli Brethour",1151311289,"Can't have it all your way Catholic Church AS employer and federal fund recipient. And no-one is telling the CHURCH acting as a Church to provide financial coverage for contraception to parishioners going to church.

This is important. Please share.
http://www.catholicsforchoice.org/topics/healthcare/documents/CFCMemoontheDirectivesweb.pdf
www.catholicsforchoice.org",link,2012-02-08T20:20:38+0000,2012-02-08T20:20:38+0000
